location_orig,location_new,name_orig,name_new,url
new delhi,Delhi,getse tulku kundgalodoy,getse tulku kundgalodoy,https://www.tbrc.org/#!rid=W30290
new delhi,Delhi,lochen rinpoche,lochen rinpoche,https://www.tbrc.org/#!rid=W2CZ7729
new delhi,Delhi,yashodhara publications,yashodhara publications,https://www.tbrc.org/#!rid=W1KG13775
new delhi,Delhi,trayang and jamyang samten,trayang and jamyang samten,https://www.tbrc.org/#!rid=W703
new delhi,Delhi,d.g. dhongthog rimpoche,d.g. dhongthog rimpoche,https://www.tbrc.org/#!rid=W24010
new delhi,Delhi,ngawang sopa,ngawang sopa,https://www.tbrc.org/#!rid=W1KG10784
new delhi,Delhi,khasdub gyatso shashin,khasdub gyatso shashin,https://www.tbrc.org/#!rid=W1KG10165
new delhi,Delhi,ngawang sopa,ngawang sopa,https://www.tbrc.org/#!rid=W21024
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W1KG16744
new delhi,Delhi,sharada rani,sharada rani,https://www.tbrc.org/#!rid=W29630
new delhi,Delhi,ngawang gelek demo,ngawang gelek demo,https://www.tbrc.org/#!rid=W21506
new delhi,Delhi,'dam ma sprul sku/,'dam ma sprul sku/,https://www.tbrc.org/#!rid=W1KG26086
new delhi,Delhi,ngawang topgay,ngawang topgay,https://www.tbrc.org/#!rid=W00KG03885
new delhi,Delhi,ngawang sopa,ngawang sopa,https://www.tbrc.org/#!rid=W21504
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W1KG15408
new delhi,Delhi,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W30188
new delhi,Delhi,ngawang gelek demo,ngawang gelek demo,https://www.tbrc.org/#!rid=W22380
new delhi,Delhi,sharada rani,sharada rani,https://www.tbrc.org/#!rid=W1KG18833
new delhi,Delhi,ngawang sopa,ngawang sopa,https://www.tbrc.org/#!rid=W20812
new delhi,Delhi,n. sopa,n. sopa,https://www.tbrc.org/#!rid=W30166
new delhi,Delhi,mongolian lama gurudeva,mongolian lama gurudeva,https://www.tbrc.org/#!rid=W24052
new delhi,Delhi,lha mkhar yongs 'dzin bstan pa rgyal mtshan/,lha mkhar yongs 'dzin bstan pa rgyal mtshan/,https://www.tbrc.org/#!rid=W30172
new delhi,Delhi,lhag mkhar yongs 'dzin bstan pa rgyal mtshan/,lhag mkhar yongs 'dzin bstan pa rgyal mtshan/,https://www.tbrc.org/#!rid=W30177
new delhi,Delhi,sanje dorje,sanje dorje,https://www.tbrc.org/#!rid=W9209
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W30452
new delhi,Delhi,t. g. dhongthog,t. g. dhongthog,https://www.tbrc.org/#!rid=W30322
new delhi,Delhi,tsering dorma gelek,tsering dorma gelek,https://www.tbrc.org/#!rid=W4CZ1721
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W1KG4920
new delhi,Delhi,jurme drakpa,jurme drakpa,https://www.tbrc.org/#!rid=W20865
new delhi,Delhi,ngawang sopa,ngawang sopa,https://www.tbrc.org/#!rid=W1229
new delhi,Delhi,rangwang publishers,rangwang publishers,https://www.tbrc.org/#!rid=W1KG22056
new delhi,Delhi,n. topgyal,n. topgyal,https://www.tbrc.org/#!rid=W23228
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W1KG18239
new delhi,Delhi,nagwang topgyal,nagwang topgyal,https://www.tbrc.org/#!rid=W1KG4942
new delhi,Delhi,sharada rani,sharada rani,https://www.tbrc.org/#!rid=W1KG9090
new delhi,Delhi,international academy of indian culture,international academy of indian culture,https://www.tbrc.org/#!rid=W1KG4919
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W29146
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21712
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG14591
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG10687
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W22097
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W29148
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20133
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21222
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W29642
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20042
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W19849
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD180878
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG6168
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W19968
zi ling /,Ziling,krung gung mtsho sngon zhing chen tang gi slog grwa/,krung gung mtsho sngon zhing chen tang gi slog grwa/,https://www.tbrc.org/#!rid=W21496
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25602
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W30363
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25386
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25389
zi ling /,Ziling,mtsho sngon mi rig dpe skrun khang /,mtsho sngon mi rig dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG13122
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang,mtsho sngon mi rigs dpe skrun khang,https://www.tbrc.org/#!rid=W1KG6198
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16708
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25509
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21851
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG17057
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20129
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19099
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21756
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD105804
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25473
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W30025
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19097
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19098
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC400
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W25215
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20092
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W30036
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W8248
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD137856
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21762
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG26278
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19100
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19103
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25428
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19104
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19106
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19109
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC276
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC279
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W00KG09688
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25446
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD159521
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W30033
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25458
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC290
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25590
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21680
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG24613
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25467
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6922
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21804
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25512
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN6906
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25515
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD238
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16595
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16594
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16590
zi ling /,Ziling,srong btsan bod yig par khang /,srong btsan bod yig par khang /,https://www.tbrc.org/#!rid=W3CN5210
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W22023
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25524
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16589
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25401
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25530
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W8LS30619
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25536
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W18300
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21714
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25416
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD246
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC248
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD240
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25383
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19101
zi ling /,Ziling,mtsho sngon mi rigs slob grwa chen mo'i rig gzhung dus deb rtsom sgrig pu/,mtsho sngon mi rigs slob grwa chen mo'i rig gzhung dus deb rtsom sgrig pu/,https://www.tbrc.org/#!rid=W1AC399
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W22071
zi ling /,Ziling,mang tshogs sgyu rtsal rtsom sgrig khang /,mang tshogs sgyu rtsal rtsom sgrig khang /,https://www.tbrc.org/#!rid=W2PD19193
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25566
zi ling /,Ziling,na gzhon gsar ba'i las sgrub khang /,na gzhon gsar ba'i las sgrub khang /,https://www.tbrc.org/#!rid=W1AC434
zi ling /,Ziling,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W21663
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD19108
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC275
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W22066
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25443
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25578
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25572
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W19956
zi ling /,Ziling,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2PD17602
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC280
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC281
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W2CZ10141
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC284
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC288
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25587
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16705
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG13981
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG16703
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN5676
zi ling /,Ziling,mtsho sngon ni rigs dpe skrun khang /,mtsho sngon ni rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD152287
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W25116
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25500
zi ling /,Ziling,mtsho sngon ri rigs dpe skrun khang /,mtsho sngon ri rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1AC331
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25596
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25464
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25599
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25521
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3PD237
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG25347
zi ling /,Ziling,kan su'u mi rigs dpe skrun khang gis bskrun/ zi ling mi rigs par khang gis dpar/,kan su'u mi rigs dpe skrun khang gis bskrun/ zi ling mi rigs par khang gis dpar/,https://www.tbrc.org/#!rid=W3CN8766
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W29523
zi ling /,Ziling,mtsho sngon zi ling dpar khang /,mtsho sngon zi ling dpar khang /,https://www.tbrc.org/#!rid=W1KG8285
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN7747
zi ling /,Ziling,kan su'u mi rigs dpe skrun khang /,kan su'u mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG21701
zi ling /,Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W3CN5654
