workRID,locationRID
W8683,G4706
W2CZ6240,G4706
W23655,G4706
W24006,G4706
W23950,G4706
W24044,G4706
W23993,G4706
W23996,G4706
W27490,G4706
W23661,G4706
W23918,G4706
W24012,G4706
W24013,G4706
W24004,G4706
W1KG855,G4706
W25103,G4706
W24053,G4706
W27518,G4706
W1KG22349,G4706
W23818,G4706
W27413,G4706
W23998,G4706
W2CZ6598,G4706
W8803,G4706
W2CZ7858,G4706
W23917,G4706
W23916,G4706
W27605,G4706
W25104,G4706
W23936,G4706
W20338,G4706
W23949,G4706
W23999,G4706
W23861,G4706
W8682,G4706
W30292,G4706
W1KG17450,G4706
W23938,G4706
W23576,G4706
W23920,G4706
W23951,G4706
W23846,G4706
W8773,G4706
W1KG1672,G0DD0004
W1KG20639,G10MS19724
W2PD19364,G10MS19724
W2PD19635,G10MS19724
W1PD137867,G10MS19724
W1PD137833,G10MS19724
W1PD137868,G10MS19724
W1AC344,G10MS19724
W2PD19367,G10MS19724
W4CZ15299,G3JT12558
W1KG21956,G3JT12558
W2CZ8063,G0DD0016
W2CZ8012,G0DD0016
W3CN540,G2169
W3CN539,G2169
W3CN537,G2169
W3CN538,G2169
W28737,G1366
W8479,G1366
W24184,G1366
W1CZ895,G1366
W27221,G1366
W1KG1279,G1366
W1KG3934,G1366
W1KG3931,G1366
W13916,G1366
W1CZ874,G1366
W00CHZ0103342,G1366
W1KG3711,G1366
W1KG1280,G1366
W4CZ1260,G1366
W1KG3930,G1366
W4CZ5369,G1366
W1CZ893,G1366
W27222,G1366
W27270,G1366
W27267,G1366
W1KG1391,G1366
W27370,G1366
W1CZ878,G1366
W24185,G1366
W00KG010269,G1366
W27269,G1366
W1CZ872,G1366
W1CZ873,G1366
W21939,G1366
W1KG1388,G1366
W4PD1988,G1366
W2CZ6639,G0DD0121
W3CN9089,G0DD0087
W00KG01597,UNKNOWN_Place
W00KG01608,UNKNOWN_Place
W8LS16313,UNKNOWN_Place
W1CZ1060,UNKNOWN_Place
W00KG09736,G3JT12630
W1KG15265,G3JT12630
W1KG3967,G0DD0145
W2CZ7988,G1366
W4CZ73906,G1366
W4CZ58845,G1366
W4CZ58844,G1366
W4CZ73908,G1366
W4CZ73907,G1366
W4CZ58520,G1366
W4CZ73905,G1366
W00CHZ0103345,G1366
W28738,G3192
W1KG5818,G3192
W00EGS1017136,G3192
W00EGS1017133,G3192
W1KG1677,G3192
W00EGS1017134,G3192
W1KG870,G3192
W4CZ74193,G160
W4CZ74178,G160
W22183,G0DD0231
W2CZ7869,G2333
W2CZ7867,G2333
W21636,G636
W8LS20620,G1473
W8LS20692,G1473
W8LS20677,G1473
W8LS20600,G1473
W8LS20611,G1473
W8LS20680,G1473
W8LS20699,G1473
W8LS20617,G1473
W8LS20667,G1473
W8LS20664,G1473
W8LS20670,G1473
W8LS20689,G1473
W21856,G3CN1562
W23370,G3CN1562
W21818,G3CN1562
W23390,G3CN1562
W21819,G3CN1562
W22249,G3CN1562
W22139,G3CN1562
W11577,G0DD0027
W29633,G0DD0027
W3CN8784,G2CN10953
W3CN9720,G2CN10953
W4CZ74412,UNKNOWN_Place
W4CZ74415,UNKNOWN_Place
W4CZ302684,UNKNOWN_Place
W4CZ302682,UNKNOWN_Place
W1KG25916,G0DD0026
W3CN15672,G0DD0026
W3CN15674,G0DD0026
W23708,G0DD0137
W23877,G0DD0137
W1KG9991,G0DD0137
W21520,G0DD0137
W30110,G0DD0137
W4CZ1105,G0DD0137
W21555,G0DD0137
W23735,G0DD0137
W30108,G0DD0137
W24126,G1490
W1GS49554,G1490
W00KG02353,G1490
W27903,G1490
W1KG8473,G1490
W27736,G1490
W1GS49575,G1490
W1KG1790,G1490
W23828,G0DD0087
W1KG13754,G0DD0087
W1KG11781,G0DD0087
W1KG5169,G0DD0028
W00EGS1016947,G0DD0028
W23750,G0DD0028
W23770,G0DD0028
W1KG9244,G0DD0028
W1KG589,G0DD0028
W1KG4518,G0DD0028
W00EGS1017352,G0DD0028
W00EGS1016972,G0DD0028
W1KG4464,G1PD110102
W1KG4472,G1PD110102
W1KG4471,G1PD110102
W1KG4466,G1PD110102
W1KG4306,G1PD110102
W1KG4467,G1PD110102
W1KG5774,G1PD110102
W29249,G1PD110102
W1KG5422,G1PD110102
W1KG5559,G1PD110102
W1KG4463,G1PD110102
W1KG4468,G1PD110102
W1KG4470,G1PD110102
W1KG13813,G1PD110102
W1KG13791,G1PD110102
W1KG4307,G1PD110102
W1KG4465,G1PD110102
W1KG5452,G1PD110102
W1KG4310,G1PD110102
W1KG24280,G1085
W1KG21013,G1085
W1KG10152,G1085
W23565,G1085
W1KG22189,G1085
W29575,G1085
W22259,G1085
W1KG24017,G1085
W29577,G1085
W1KG9453,G1085
W1KG11935,G1085
W29573,G1085
W1KG22374,G1085
W1KG18581,G1085
W1KG21889,G1085
W1KG506,G1085
W19976,G1085
W1KG3973,G1085
W00EGS1017345,G1085
W23189,G1085
W1KG18422,G1085
W1KG23489,G1085
W1KG12776,G1085
W1GS2162,G1085
W00EGS1017172,G1085
W3MS112,G2369
W4CZ58517,G2369
W4CZ58511,G2369
W4CZ58522,G2369
W4CZ58510,G2369
W4CZ58523,G2369
W3MS878,G2369
W4CZ58518,G2369
W3MS15,G2369
W4CZ58514,G2369
W3MS115,G2369
W4CZ58525,G2369
W4CZ58519,G2369
W4CZ58516,G2369
W8LS31018,G3CN1562
W8LS30997,G3CN1562
W8LS31009,G3CN1562
W8LS31012,G3CN1562
W8LS31015,G3CN1562
W27318,G0DD0027
W29222,G0DD0027
W1KG13781,G0DD0064
W1KG13778,G0DD0064
W1KG13777,G0DD0064
W1KG13780,G0DD0064
W1KG13779,G0DD0064
W19945,G162
W22121,G0DD0025
W23751,G0DD0025
W28800,G0DD0025
W1KG5735,G0DD0025
W27914,G0DD0025
W23759,G0DD0025
W23432,G0DD0025
W23733,G0DD0025
W23754,G0DD0025
W23795,G0DD0025
W19508,G0DD0025
W22175,G0DD0025
W29251,G0DD0025
W22120,G0DD0025
W23945,G0DD0025
W8LS20897,G4706
W8LS20909,G4706
W8LS20921,G4706
W8LS20894,G4706
W8LS20439,G4706
W8LS20924,G4706
W8LS20918,G4706
W8LS20906,G4706
W8LS20912,G4706
W8LS20927,G4706
W8LS20890,G4706
W8LS20903,G4706
W8LS20900,G4706
W1KG12274,G0DD0111
W2CZ9114,G3JT12630
W2CZ9142,G3JT12630
W2CZ9124,G3JT12630
W2CZ9133,G3JT12630
W2CZ9141,G3JT12630
W2CZ9150,G3JT12630
W2CZ9125,G3JT12630
W2CZ9118,G3JT12630
W2CZ9149,G3JT12630
W2CZ9147,G3JT12630
W2CZ9120,G3JT12630
W2CZ9134,G3JT12630
W2CZ9109,G3JT12630
W2CZ9140,G3JT12630
W2CZ9144,G3JT12630
W2CZ9153,G3JT12630
W2CZ8086,G3JT12630
W2CZ9151,G3JT12630
W2CZ9128,G3JT12630
W2CZ9132,G3JT12630
W2CZ9137,G3JT12630
W2CZ9136,G3JT12630
W2CZ9145,G3JT12630
W2CZ9148,G3JT12630
W2CZ9139,G3JT12630
W2CZ9138,G3JT12630
W2CZ9135,G3JT12630
W2CZ10979,G3JT12630
W2CZ9146,G3JT12630
W2CZ9143,G3JT12630
W2CZ9152,G3JT12630
W2CZ9129,G3JT12630
W2CZ9126,G3JT12630
W2CZ9130,G3JT12630
W24042,G3JT12630
W00KG09349,G4706
W00KG03605,G0DD0003
W1KG18429,G0DD0027
W1KG1680,G4706
W29220,G4706
W29254,G4706
W1KG4520,G4706
W1KG5000,G4706
W1KG4329,G4706
W23654,G218
W6473,G0DD0133
W00EGS1017042,G3JT12630
W00KG09825,G2CN11080
W1PD90117,G895
W1PD90115,G895
W00KG03816,G895
W00KG03818,G895
W27410,G4706
W1KG20874,G4706
W1KG14365,G4706
W3CN520,G4144
W3CN517,G4144
W3CN512,G4144
W3CN511,G4144
W3CN514,G4144
W3CN516,G4144
W3CN2232,G4144
W3CN513,G4144
W3CN518,G4144
W3CN515,G4144
W2CZ7966,G0DD0027
W10131,G0DD0027
W1KG12975,G0DD0027
W10314,G0DD0027
W1KG1111,G0DD0027
W1KG22209,G0DD0027
W23648,G0DD0027
W22433,G0DD0027
W1KG12714,G0DD0027
W1KG12627,G0DD0027
W11392,G0DD0027
W1KG11718,G0DD0027
W1KG12628,G0DD0027
W1KG12629,G0DD0027
W1KG14667,G0DD0027
W1KG14663,G0DD0027
W1KG12541,G0DD0027
W30149,G0DD0027
W10315,G0DD0027
W24008,G0DD0027
W1KG12689,G0DD0027
W1PD90027,G1949
W1PD90032,G1949
W1PD90025,G1949
W1PD90030,G1949
W1PD90026,G1949
W1PD90029,G1949
W1PD90028,G1949
W1PD90031,G1949
W1PD90024,G1949
W1KG16672,G830
W1KG16671,G830
W00KG0571,G0DD0141
W4CZ1098,G0DD0141
W1KG21087,G3JT12630
W1KG2121,G3JT12630
W1KG3708,G3JT12630
W1KG16154,G3JT12630
W1KG17434,G3JT12630
W1KG8724,G3JT12630
W1KG22040,G3JT12630
W13994,UNKNOWN_Place
W1KG509,G895
W1KG11803,G0DD0028
W1KG11870,G0DD0028
W1KG11880,G0DD0028
W1KG14782,G0DD0028
W23746,G0DD0028
W23447,G0DD0028
W23701,G0DD0028
W3CN8769,G0DD0026
W1AC10,G2376
W2PD17486,G2376
W1KG4336,G0DD0152
W3CN12210,G0DD0152
W3CN12559,G0DD0152
W1KG4335,G0DD0152
W3CN13006,G0DD0152
W3CN12752,G0DD0152
W1KG4280,G0DD0152
W1KG4334,G0DD0152
W3CN10656,G0DD0087
W3CN10646,G0DD0087
W3CN10659,G0DD0087
W3CN10643,G0DD0087
W3CN10653,G0DD0087
W3CN10650,G0DD0087
W3CN10638,G0DD0087
W2CZ7700,G0DD0087
W1KG22086,G4713
W3CN5252,G2162
W23906,G0DD0085
W23904,G0DD0085
W1AC11,G193
W1KG12025,G193
W1KG12063,G193
W1KG11957,G193
W1KG12021,G193
W1KG11912,G193
W1KG11965,G193
W22248,G193
W4CZ1038,G193
W3CN1482,G193
W1KG12027,G193
W1KG12026,G193
W1KG10854,G193
W19952,G895
W19998,UNKNOWN_Place
W20137,UNKNOWN_Place
W20835,UNKNOWN_Place
W23908,G0DD0055
W23552,G3CN1567
W23463,G3CN1567
W23459,G3CN1567
W23466,G3CN1567
W00KG04062,G0DD0028
W29520,G0DD0075
W20136,G2308
W1CZ2852,G0DD0089
W1PD90124,G299
W1PD90122,G2332
W29695,G0DD0041
W1CZ3883,G0DD0041
W1KG11891,G0DD0041
W1KG10778,G0DD0041
W21558,G0DD0041
W1KG21961,G0DD0041
W18619,G0DD0068
W3087,G3188
W14615,G3188
W1CZ2488,G3188
W27938,G3188
W1KG17435,G2CN10953
W1KG26071,G2CN10953
W2CZ8064,G2CN10953
W1KG13816,G2CN10953
W1KG2817,G2CN10953
W1KG24358,G2CN10953
W1KG6048,G2CN10953
W00KG09748,G2CN10953
W1KG21843,G0DD0027
W1KG4598,G0DD0068
W1CZ1034,G1538
W2CZ7950,G1538
W3CZ1323,G1538
W3CN9756,G0DD0141
W8LS20747,G0DD0141
W4CZ302694,G584
W00CHZ0103343,G1366
W4CZ1111,G1366
W1KG1400,G1366
W22282,G1366
W1CZ1992,G1366
W00CHZ0103344,G1366
W00CHZ0103341,G1366
W00CHZ0103340,G1366
W00KG03592,G1366
W2CZ8057,G1366
W22393,G1366
W10345,G1366
W2CZ5981,G1366
W4CZ1110,G1366
W2CZ8021,G1366
W4CZ1112,G1366
W4CZ1108,G1366
W4CZ1115,G1366
W4CZ1113,G1366
W4CZ1114,G1366
W23346,G3CN1567
W23422,G3CN1567
W23165,G3CN1567
W3CN2194,G1326
W4CZ301726,G0DD0185
W1KG15419,G2135
W1KG15420,G2135
W3CN3013,UNKNOWN_Place
W3CN3090,UNKNOWN_Place
W3CN4070,UNKNOWN_Place
W8LS32698,UNKNOWN_Place
W3CN12887,UNKNOWN_Place
W3CN8218,UNKNOWN_Place
W1KG8935,G160
W1KG10582,G160
W4CZ45267,G0DD0190
W1PD76619,G830
W1KG1442,G830
W1PD76618,G830
W1PD76620,G830
W73,G830
W21898,G830
W2DB4613,G830
W1PD90118,G830
W2DB16422,G830
W4CZ302670,G977
W4CZ45268,G977
W4CZ315250,G977
W1CZ1987,G3205
W24032,G3205
W1CZ505,G3205
W30396,G3205
W2CZ5987,G3205
W3MS552,G1136
W3CN4687,G2302
W3CN5539,G2302
W19965,G895
W23768,G3JT12558
W4CZ301815,G317
W4CZ301821,G317
W4CZ301822,G317
W4CZ301816,G317
W4CZ301823,G317
W3CN641,G1366
W3CN613,G1366
W3CN631,G1366
W3CN626,G1366
W3CN636,G1366
W22275,G193
W2DB4611,G193
W2DB4610,G193
W1KG10853,G193
W00KG03792,G2302
W00KG02,G2302
W00KG0617,G2302
W00KG0537,G2302
W00KG04,G2302
W00KG0540,G2302
W00KG0542,G2302
W2MS24784,G2302
W2MS24731,G2302
W00EGS1017010,G3JT12630
W1KG4278,G3JT12630
W00EGS1017169,G3JT12630
W00EGS1016960,G3JT12630
W00EGS1017287,G3JT12630
W00EGS1016940,G3JT12630
W1KG4281,G3JT12630
W00EGS1016929,G3JT12630
W00EGS1016949,G3JT12630
W4CZ296780,G3JT12630
W2DB16423,G2302
W1PD95698,G2302
W3CN5042,G2302
W3CN3026,G2302
W3CN4270,G2302
W3CN3025,G2302
W3CN2181,G2302
W2CZ10139,G0DD0032
W23815,G0DD0010
W1KG4450,G0DD0110
W00KG03793,G2300
W1CZ688,UNKNOWN_Place
W3CN9329,G0DD0079
W8LS25412,G0DD0041
W8LS26161,G0DD0041
W3CN8775,G0DD0041
W3CN15717,G0DD0041
W8LS25060,G0DD0041
W3CN9683,G0DD0041
W22279,G0DD0122
W1KG9243,G0DD0122
W4CZ1043,G317
W4CZ77,G317
W3CN2672,G0DD0028
W29263,G0DD0028
W8LS17281,G0DD0028
W1KG10617,G1KG17626
W21718,G2CN10953
W1GS56158,G2CN10953
W21892,G2CN10953
W4CZ295929,G2CN10953
W22200,G3JT12558
W22202,G3JT12558
W1KG6044,G3JT12630
W4CZ45309,G3182
W1KG3707,G3182
W2CZ8029,G3182
W3CN15727,G0DD0059
W1KG8317,G1490
W1KG8316,G1490
W1KG8476,G1490
W1KG22150,G1490
W1KG15463,G1TD12
W1KG15472,G1TD12
W1GS54156,G1196
W1KG21959,G0DD0027
W9683,G2369
W4CZ301825,G0DD0179
W3MS1265,G0DD0029
W1KG23537,G1398
W3CN9293,G1398
W25278,G895
W4CZ45315,G00JR3353
W3CN15689,G1PD110102
W5842,G1PD110102
W1KG4928,G1PD110102
W4CZ307982,G1PD110102
W3CN15695,G1PD110102
W1KG5875,G1PD110102
W1KG5871,G1PD110102
W1KG13685,G1PD110102
W1KG13767,G1PD110102
W4CZ307980,G1PD110102
W4CZ307981,G1PD110102
W3CN15690,G1PD110102
W1KG5866,G1PD110102
W1KG5872,G1PD110102
W1KG5879,G1PD110102
W1KG5859,G1PD110102
W1GS108076,G1PD110102
W24036,G1PD110102
W1KG5857,G1PD110102
W1AB7,G1PD110102
W1AB6,G1PD110102
W1KG4473,G1PD110102
W1GS134940,G1PD110102
W1KG5868,G1PD110102
W1KG5876,G1PD110102
W4CZ307979,G1PD110102
W4CZ307978,G1PD110102
W4CZ295932,G1PD110102
W3CN4888,G2174
W4PD2081,G1539
W4PD2083,G1539
W4PD2097,G1539
W4PD2084,G1539
W4PD2082,G1539
W1PD5283,G1539
W3CN557,G0DD0193
W3CN548,G0DD0193
W3CN561,G0DD0193
W3CN554,G0DD0193
W3CN4738,G0DD0193
W3CN558,G0DD0193
W3CN552,G0DD0193
W1KG2756,G0DD0041
W00KG03601,G2199
W00KG03599,G2199
W00KG03598,G2199
W00KG03597,G2199
W00KG03600,G2199
W00EGS1015752,G3997
W29669,G0DD0017
W29675,G0DD0017
W29678,G0DD0017
W29661,G0DD0017
W29662,G0DD0017
W29663,G0DD0017
W29664,G0DD0017
W29676,G0DD0017
W4CZ41808,G0DD0037
W1KG4211,G0DD0074
W1KG11817,G0DD0074
W1KG4251,G1721
W1KG4254,G1721
W1KG4253,G1721
W1KG4255,G1721
W23796,G0DD0025
W23798,G0DD0025
W27514,G0DD0025
W1KG8901,G3JT12629
W8LS22434,G1PD110071
W8LS16855,G916
W1KG25809,G1949
W1KG25803,G1949
W1KG25806,G1949
W3CN10634,G0DD0083
W3CN5096,G0DD0192
W3CN553,G0DD0192
W3CN549,G0DD0192
W3CN555,G0DD0192
W3CN551,G0DD0192
W3CN550,G0DD0192
W3CN556,G0DD0192
W19605,G0DD0111
W1KG5170,G3JT12630
W1KG1424,G3JT12630
W1KG23270,G3JT12630
W1KG1360,G3JT12630
W00KG03671,G3JT12630
W1KG20928,G3JT12630
W1KG18630,G3JT12630
W00EGS1017292,G3JT12630
W00KG03695,G3JT12630
W24884,G3JT12630
W1PD85356,G3JT12630
W23558,G3JT12630
W1KG15416,G3JT12630
W1KG26105,G3JT12630
W24888,G3JT12630
W1KG13762,G3JT12630
W1KG4932,G3JT12630
W8517,G3JT12630
W2CZ7873,G3JT12630
W00EGS1017063,G3JT12630
W2CZ7862,G3JT12630
W1KG10769,G160
W1KG8930,G160
W4815,G160
W00EGS1017718,G213
W2CZ9115,G4168
W23778,G3JT12558
W23427,G3CN1567
W21140,G3CN1562
W23997,G3CN1562
W4CZ296091,G0DD0028
W3CN9098,G0DD0102
W3CN9095,G0DD0102
W3JT13641,G3CN1567
W29519,G162
W22185,G162
W2122,G162
W29205,G0DD0041
W1KG22579,G0DD0041
W1KG22547,G0DD0041
W4CZ6902,G0DD0041
W1KG13440,G0DD0041
W1KG14720,G0DD0041
W1KG22183,G0DD0041
W1KG22546,G0DD0041
W1KG12169,G0DD0041
W3CN9064,G0DD0041
W3CN15718,G0DD0041
W1PD82465,G10MS19724
W1PD83960,G10MS19724
W1PD83964,G10MS19724
W4CZ294440,G0DD0041
W20820,G560
W21508,G10MS19724
W25983,G10MS19724
W11128,G10MS19724
W25815,G10MS19724
W1KG18532,G3237
W1PD44712,G1192
W3CN2460,G2800
W20471,G869
W3CN981,G221
W1KG3510,G0DD0027
W29260,G0DD0027
W27502,G0DD0027
W23450,G0DD0027
W24047,G0DD0027
W22197,G0DD0027
W19231,G0DD0027
W26032,G0DD0027
W1KG11707,G0DD0027
W9140,G0DD0027
W23451,G0DD0027
W22271,G0DD0027
W27923,G0DD0027
W2CZ6595,G0DD0027
W22096,G0DD0027
W3904,G0DD0027
W7737,G0DD0027
W10329,G0DD0027
W2CZ6653,G0DD0027
W1CZ2516,G0DD0027
W1KG15244,G1052
W1KG15235,G1052
W1KG17382,G3JT12630
W1KG17329,G3JT12630
W1KG16721,G3JT12630
W4CZ295927,G3JT12630
W4CZ295928,G3JT12630
W3CN2160,G2309
W1KG24466,G0DD0141
W1KG24468,G0DD0141
W1KG24467,G0DD0141
W2CZ9119,G4168
W2CZ9106,G4168
W2CZ9103,G4168
W2CZ9107,G4168
W2CZ9117,G4168
W30105,G2302
W23810,G0DD0111
W11249,G0DD0027
W20304,UNKNOWN_Place
W20522,G0DD0143
W3CN1317,G2305
W25992,G3192
W1KG21820,G3192
W30063,G3192
W1KG5476,G3192
W21625,G3192
W29242,G3192
W30519,G3192
W30419,G3192
W1KG22905,G3192
W20415,G3192
W30391,G3192
W25198,G3192
W30520,G3192
W1KG24041,G3192
W21694,G3192
W2PD19120,G3192
W1KG18038,G3192
W2PD19511,G213
W21499,G3JT12630
W29265,G3JT12630
W2CZ8084,G3JT12630
W22054,G3JT12630
W22075,G3JT12630
W24885,G3JT12630
W1KG10720,G2800
W30278,G2800
W3817,G2800
W4823,G2800
W15448,G2800
W16144,G2800
W1KG11746,G2800
W22177,G2800
W22703,G225
W1CZ2485,G4144
W1KG11882,G193
W00EGS1017306,G0DD0041
W30496,G3997
W1KG1629,G3997
W1GS60696,G3997
W9935,G3997
W1KG8937,G3997
W1KG4432,G0DD0009
W3CN6742,G1473
W3CN6745,G1473
W6489,G1TD43
W8LS30926,G0DD0062
W8LS30919,G0DD0062
W8LS26173,G0DD0062
W4CZ74399,G1202
W4CZ74378,G1202
W4CZ74390,G1202
W4CZ74381,G1202
W4CZ74384,G1202
W4CZ74393,G1202
W4CZ74369,G1202
W4CZ74387,G1202
W4CZ74375,G1202
W4CZ74366,G1202
W1KG89147,G1539
W3CN2101,G1539
W1KG8928,G1539
W1CZ2507,G1539
W1KG13825,G1366
W1KG22545,G1366
W1KG22490,G1366
W1KG22491,G1366
W20390,G598
W4CZ46031,G598
W3CN15726,G1PD110102
W3CN15720,G0DD0191
W4CZ301824,G0DD0182
W25274,G1398
W3CN1813,G0DD0186
W1KG3460,G9CTX15088
W1KG12308,G0DD0024
W1KG12304,G0DD0024
W1KG12309,G0DD0024
W1KG12307,G0DD0024
W1KG12306,G0DD0024
W1KG12303,G0DD0024
W1KG12302,G0DD0024
W8LS18180,G2208
W24121,G0DD0027
W1PD5282,G4874
W2MS24728,G4874
W4PD1990,G16
W1KG22443,G16
W4PD2043,G16
W20869,G3JT12629
W30199,G17
W1GS66367,G17
W29031,G17
W19962,G3CN1567
W1CZ2288,G0DD0017
W00KG03623,G0DD0052
W4CZ20871,UNKNOWN_Place
W4CZ20871,UNKNOWN_Place
W4CZ299891,UNKNOWN_Place
W1KG25909,G3JT12630
W2CZ6656,G3JT12630
W1CZ2394,G3JT12630
W1CZ2229,G3JT12630
W8LS17253,G2369
W1KG22083,G2369
W3PD388,G10MS19724
W3PD389,G10MS19724
W1KG10493,G193
W1KG22237,G0DD0089
W24766,G0DD0080
W23421,G0DD0080
W23650,G0DD0080
W1KG4428,G0DD0087
W21725,G0DD0087
W4CZ301910,G0DD0087
W28809,G0DD0087
W23345,G0DD0087
W8LS20861,G2CN11080
W8LS20878,G2CN11080
W8LS24746,G2CN11080
W8LS18210,G2CN11080
W1KG12985,G2302
W00KG03604,G2302
W20499,G0DD0101
W9668,G0DD0101
W1KG10016,G0DD0101
W27926,G0DD0101
W1KG1812,G0DD0101
W30114,G0DD0101
W00KG09216,G0DD0101
W23436,G0DD0101
W1KG4849,G0DD0101
W1KG5697,G0DD0101
W8LS18212,G0DD0076
W20019,G10MS19724
W14592,G10MS19724
W1KG1597,G0DD0127
W1KG1592,G0DD0127
W00EGS1016047,G0DD0127
W1CZ2403,G0DD0127
W1KG4527,G0DD0127
W00KG09975,G0DD0127
W1KG21953,G2CN10953
W1KG12536,G2CN10953
W1KG10279,G162
W30453,G2146
W1KG4262,G1196
W1KG4257,G1196
W10316,G0DD0027
W30337,G0DD0027
W21963,G0DD0027
W23863,G0DD0027
W20534,G0DD0027
W23367,G0DD0027
W22280,G1PD110102
W21962,G1PD110071
W20866,G1PD110071
W1KG12516,G1PD110071
W20873,G1PD110071
W4CZ296789,G1PD110102
W1KG12204,G2396
W1KG12206,G2396
W1KG12205,G2396
W1KG12207,G2396
W21509,G3JT12630
W19710,G3JT12630
W1KG12794,G1PD110071
W26625,G1PD110071
W20868,G1PD110071
W1KG12793,G1PD110071
W24769,G104
W9848,G104
W1174,G104
W1KG20789,G3196
W1KG18425,G0DD0017
W1KG18410,G0DD0017
W1KG18430,G0DD0017
W3CN15333,G0DD0194
W926,G337
W22195,G0DD0112
W23380,G0DD0112
W1KG21294,G3JT12630
W1KG24219,G3JT12630
W2CZ7990,G3JT12630
W1KG21090,G3JT12630
W1KG21293,G3JT12630
W1KG18432,G3JT12630
W4CZ74200,G1202
W3MS33,G1202
W3MS109,G1202
W3MS684,G1202
W4CZ74084,G1202
W4CZ73902,G1202
W3MS652,G1202
W3MS663,G1202
W4CZ58838,G1202
W3MS85,G1202
W4CZ58839,G1202
W4CZ46039,G0DD0037
W8LS26616,G0DD0017
W8LS26203,G0DD0017
W29240,G0DD0067
W29235,G0DD0067
W29237,G0DD0067
W1KG5773,G0DD0067
W29238,G0DD0067
W29239,G0DD0067
W29236,G0DD0067
W25097,G0DD0067
W24686,G0DD0067
W28885,G0DD0067
W2DB5087,G1005
W1KG25910,G3JT12630
W23994,G1KG24026
W22378,G0DD0102
W1KG18586,G0DD0102
W1KG5945,G0DD0102
W1KG10141,G0DD0102
W1KG9412,G0DD0102
W1KG15444,G0DD0102
W29218,G54
W1KG4271,G1196
W1KG14353,G2331
W1PD90126,G2331
W1KG4273,G1196
W4CZ2735,G2331
W1KG91162,G2331
W1KG19704,G0DD0007
W8LS20721,G0DD0026
W8LS33983,G0DD0026
W3CN8796,G0DD0026
W2CZ7845,G108
W8239,G108
W2CZ7841,G108
W4CZ302678,G108
W2CZ7847,G108
W2CZ7842,G108
W2CZ7844,G108
W2CZ7846,G108
W5331,G108
W3JW2906,G108
W1KG1413,G0DD0127
W23163,G0DD0063
W8LS20655,G10MS19724
W1KG12660,G584
W3CN1804,G584
W3CN1723,G584
W3CN14363,G584
W4CZ302698,G584
W3CN1956,G584
W3CN1807,G584
W3CN14294,G584
W3CN14300,G584
W1KG20682,G0DD0159
W1KG5664,G0DD0159
W1KG21952,G0DD0015
W1KG5663,G2GS1037
W17046,G0DD0087
W1KG17443,G0DD0087
W1KG17440,G0DD0087
W1KG18585,G0DD0087
W944,G0DD0087
W1KG18423,G0DD0087
W1KG6147,G0DD0087
W1KG18414,G0DD0087
W19715,G0DD0087
W8LS18261,G0DD0097
W3CN9771,G0DD0097
W3CN9778,G0DD0097
W1KG22130,G4706
W21518,G4706
W1KG4461,G0DD0030
W1PD512,G2396
W1KG871,G0DD0028
W635,G0DD0028
W3CN3019,G1366
W3CN751,G1366
W3CN665,G1366
W3CN616,G1366
W4CZ302677,G160
W8LS23469,G0DD0154
W1GS66030,G435
W23458,G0DD0096
W4CZ74487,G201
W4CZ74450,G201
W8LS25018,G0DD0059
W1AC339,G0DD0067
W1PD90113,G0DD0067
W1KG15233,G0DD0135
W1KG22690,G0DD0073
W1KG15039,G0DD0073
W1KG14998,G0DD0073
W1KG6061,G0DD0073
W1KG23486,G0DD0026
W24051,G10MS19724
W21872,G10MS19724
W3CN8763,G598
W20128,G598
W2CZ8054,G598
W147,G895
W1CZ2423,G895
W7667,G895
W9893,G0DD0017
W1KG3165,G0DD0017
W21741,G0DD0017
W1KG3172,G0DD0017
W1KG3364,G0DD0017
W21734,G0DD0017
W18049,G0DD0017
W23821,G0DD0017
W1KG2766,G0DD0017
W1KG3166,G0DD0017
W21732,G0DD0017
W2CZ9078,G0DD0017
W21740,G0DD0017
W27874,G0DD0017
W2DB4588,G0DD0017
W23628,G0DD0017
W21738,G0DD0017
W4CZ295448,G0DD0017
W1KG12433,G10MS19724
W1KG12423,G10MS19724
W1KG12428,G10MS19724
W1KG12425,G10MS19724
W1KG12422,G10MS19724
W1KG12427,G10MS19724
W3CN15972,G1PD110102
W2PD16798,G2335
W2CZ7868,G1949
W4CZ74190,G1949
W4CZ74499,G1949
W30388,G2369
W4CZ7100,G186
W00EGS1017214,G4706
W1KG13752,G0DD0017
W1KG14501,G0DD0017
W2DB54922,G3JT12630
W3CN534,G2169
W3CN3340,G2169
W3CN4351,G2169
W3CN535,G2169
W22270,G14
W1CZ2381,G0DD0027
W24027,G0DD0101
W10419,G0DD0101
W23700,G0DD0101
W23157,G0DD0101
W23155,G0DD0101
W2PD17470,G193
W1KG4936,G4706
W29273,G4706
W29219,G4706
W2CZ6608,G4706
W22201,G4706
W29258,G4706
W29255,G4706
W1GS148167,G4706
W23841,G0DD0026
W23736,G0DD0026
W1KG3969,G4337
W2MS23007,G213
W2PD20078,G213
W2PD19769,G213
W1KG15904,G223
W3CN9714,G0DD0087
W1KG22606,G2300
W1KG21710,G3JT12630
W3CN9320,G0DD0059
W1KG12782,G0DD0098
W28064,G895
W4CZ34262,G895
W4CZ34261,G895
