 "placeid" , "placename" ,
 "http://purl.bdrc.io/resource/G3CN42" , "sde mtshams/" ,
 "http://purl.bdrc.io/resource/G3CN165" , "gnon lung pa/" ,
 "http://purl.bdrc.io/resource/G3CN165" , "snon/" ,
 "http://purl.bdrc.io/resource/G3CN41" , "dor sde/" ,
 "http://purl.bdrc.io/resource/G3CN47" , "skyid stod/" ,
 "http://purl.bdrc.io/resource/G3CN47" , "Kyi To" ,
 "http://purl.bdrc.io/resource/G1KR1706" , 乃木寺 ,
 "http://purl.bdrc.io/resource/G1KR1706" , 乃母寺 ,
 "http://purl.bdrc.io/resource/G1KR1711" , 雪穷寺 ,
 "http://purl.bdrc.io/resource/G1KR1711" , "Xueqiong si" ,
 "http://purl.bdrc.io/resource/G1KR1710" , 唐卡寺 ,
 "http://purl.bdrc.io/resource/G1KR1710" , "Tangka si" ,
 "http://purl.bdrc.io/resource/G1KR1707" , 白日寺 ,
 "http://purl.bdrc.io/resource/G1KR1707" , "Bairi si" ,
 "http://purl.bdrc.io/resource/G1KR1712" , 卓古寺 ,
 "http://purl.bdrc.io/resource/G1KR1712" , "Zhuogu si" ,
 "http://purl.bdrc.io/resource/G1KR1709" , 宗巴尼寺 ,
 "http://purl.bdrc.io/resource/G1KR1709" , "Zongbani si" ,
 "http://purl.bdrc.io/resource/G4375" , "khyung rdzong dgon/" ,
 "http://purl.bdrc.io/resource/G4375" , "a mdo bar mtha' khyung rdzong dgon/" ,
 "http://purl.bdrc.io/resource/G4375" , "bar mthar khyung rdzong dgon/" ,
 "http://purl.bdrc.io/resource/G3344" , "gu rum shang (stod lung bde chen rdzong)" ,
 "http://purl.bdrc.io/resource/G1915" , 万秀尕卡 ,
 "http://purl.bdrc.io/resource/G1915" , "ban shul sgar gsar/" ,
 "http://purl.bdrc.io/resource/G1915" , "ban shul dgon bshad sgrub rin chen gling" ,
 "http://purl.bdrc.io/resource/G1915" , "ban shul sgar gsar phun tshogs bkra shis chos rdzong" ,
 "http://purl.bdrc.io/resource/G1915" , "phun tshogs bkra shis chos rdzong" ,
 "http://purl.bdrc.io/resource/G1915" , "wanxiu gaka" ,
 "http://purl.bdrc.io/resource/G1915" , "wanxiuga si" ,
 "http://purl.bdrc.io/resource/G1915" , 万秀尕寺 ,
 "http://purl.bdrc.io/resource/G4543" , "ri dbang zhang" ,
 "http://purl.bdrc.io/resource/G1916" , "smar khams dgon/" ,
 "http://purl.bdrc.io/resource/G1916" , "smar khams dgon tshogs gnyis 'phel rgyas gling" ,
 "http://purl.bdrc.io/resource/G1916" , "tshogs gnyis 'phel rgyas gling" ,
 "http://purl.bdrc.io/resource/G1KR1739" , 贡欧寺 ,
 "http://purl.bdrc.io/resource/G1KR1739" , 贡寺 ,
 "http://purl.bdrc.io/resource/G1KR1739" , "Gong si" ,
 "http://purl.bdrc.io/resource/G1KR1739" , 贡寺/扎西巴丹贡寺 ,
 "http://purl.bdrc.io/resource/G1KR1727" , 苏夏木寺 ,
 "http://purl.bdrc.io/resource/G1KR1735" , 嘎俄寺 ,
 "http://purl.bdrc.io/resource/G1KR1735" , "Ga'e si" ,
 "http://purl.bdrc.io/resource/G1KR1723" , 嘎加寺 ,
 "http://purl.bdrc.io/resource/G1KR1723" , "Gaji si" ,
 "http://purl.bdrc.io/resource/G1KR1723" , 嘎吉寺 ,
 "http://purl.bdrc.io/resource/G1KR1738" , 琼扩寺 ,
 "http://purl.bdrc.io/resource/G1KR1738" , 琼科寺 ,
 "http://purl.bdrc.io/resource/G1KR1738" , "Qiongke si" ,
 "http://purl.bdrc.io/resource/G1KR1726" , 加瓦仁阿寺 ,
 "http://purl.bdrc.io/resource/G1KR1726" , 甲瓦日阿尼寺 ,
 "http://purl.bdrc.io/resource/G1KR1726" , "Jiawariani si" ,
 "http://purl.bdrc.io/resource/G1KR1731" , 东宗寺 ,
 "http://purl.bdrc.io/resource/G1KR1731" , 瓦帮寺 ,
 "http://purl.bdrc.io/resource/G1KR1731" , 冻宗瓦那寺 ,
 "http://purl.bdrc.io/resource/G1KR1734" , 帮吉寺 ,
 "http://purl.bdrc.io/resource/G1KR1734" , "Bangji si" ,
 "http://purl.bdrc.io/resource/G1KR1729" , 扎西烱寺 ,
 "http://purl.bdrc.io/resource/G1KR1729" , 扎西军寺 ,
 "http://purl.bdrc.io/resource/G1KR1737" , 珍达寺 ,
 "http://purl.bdrc.io/resource/G1KR1737" , "Chida si" ,
 "http://purl.bdrc.io/resource/G1KR1737" , 珍达曲林日布嘎丹 ,
 "http://purl.bdrc.io/resource/G1KR1737" , 赤达寺 ,
 "http://purl.bdrc.io/resource/G1KR1740" , 尼玛林寺 ,
 "http://purl.bdrc.io/resource/G1KR1740" , "Nimalin si" ,
 "http://purl.bdrc.io/resource/G1KR1733" , 邦纳寺 ,
 "http://purl.bdrc.io/resource/G1KR1733" , 帮那寺 ,
 "http://purl.bdrc.io/resource/G2018" , "ri mdo shang (mal gro gung dkar rdzong)" ,
 "http://purl.bdrc.io/resource/G4547" , "ze kha dgon/" ,
 "http://purl.bdrc.io/resource/G1KR1191" , 叶伍寺 ,
 "http://purl.bdrc.io/resource/G1KR1191" , "Yewu si" ,
 "http://purl.bdrc.io/resource/G4549" , "Serzhong" ,
 "http://purl.bdrc.io/resource/G4549" , 谢协寺 ,
 "http://purl.bdrc.io/resource/G4549" , "gser gzhong dgon/" ,
 "http://purl.bdrc.io/resource/G4549" , "xiexie si" ,
 "http://purl.bdrc.io/resource/G1PD96030" , "hi kya zi/" ,
 "http://purl.bdrc.io/resource/G1PD96030" , 何家寺 ,
 "http://purl.bdrc.io/resource/G1PD96030" , 何家寺 ,
 "http://purl.bdrc.io/resource/G1PD96030" , "he jia si" ,
 "http://purl.bdrc.io/resource/G1PD96030" , "hejia si" ,
 "http://purl.bdrc.io/resource/G2LS518" , "'go btsugs dgon/" ,
 "http://purl.bdrc.io/resource/G2LS518" , 果祖寺 ,
 "http://purl.bdrc.io/resource/G1PD96165" , 乙什扎寺 ,
 "http://purl.bdrc.io/resource/G1PD96165" , "g.yu tsha dgon pa/" ,
 "http://purl.bdrc.io/resource/G1PD96165" , "shang shidacang si" ,
 "http://purl.bdrc.io/resource/G1PD96165" , "g.yi rtsa'i dgon pa/" ,
 "http://purl.bdrc.io/resource/G1PD96165" , 上石大仓寺 ,
 "http://purl.bdrc.io/resource/G1PD96165" , 衣什扎寺/亦什扎寺 ,
 "http://purl.bdrc.io/resource/G1PD96165" , 衣什加寺 ,
 "http://purl.bdrc.io/resource/G1PD96165" , "yishijia si" ,
 "http://purl.bdrc.io/resource/G1PD96165" , "yishizha si" ,
 "http://purl.bdrc.io/resource/G1PD96031" , "chin kya zi/" ,
 "http://purl.bdrc.io/resource/G1PD96031" , 秦家寺 ,
 "http://purl.bdrc.io/resource/G1PD96031" , 秦家寺 ,
 "http://purl.bdrc.io/resource/G1PD96031" , 祭骨寺 ,
 "http://purl.bdrc.io/resource/G1PD96031" , "qin jia si" ,
 "http://purl.bdrc.io/resource/G1PD96031" , "qinjia si" ,
 "http://purl.bdrc.io/resource/G1PD96031" , "Chinkya" ,
 "http://purl.bdrc.io/resource/G1PD96292" , "gdong sna'i sgar so ma/" ,
 "http://purl.bdrc.io/resource/G1PD96292" , 东那寺 ,
 "http://purl.bdrc.io/resource/G1PD96292" , 东那寺 ,
 "http://purl.bdrc.io/resource/G1PD96292" , "dongna si" ,
 "http://purl.bdrc.io/resource/G1KR1075" , 查日寺 ,
 "http://purl.bdrc.io/resource/G1KR1075" , "Chari si" ,
 "http://purl.bdrc.io/resource/G2LS515" , "gsal ba lung" ,
 "http://purl.bdrc.io/resource/G1KR2271" , 电岗寺 ,
 "http://purl.bdrc.io/resource/G1KR2271" , "tan khang dgon pa/" ,
 "http://purl.bdrc.io/resource/G1KR2271" , "diangang si" ,
 "http://purl.bdrc.io/resource/G1KR2271" , 电冈寺 ,
 "http://purl.bdrc.io/resource/G1KR2273" , "gser thang dgon pa/" ,
 "http://purl.bdrc.io/resource/G1KR2273" , 色康寺 ,
 "http://purl.bdrc.io/resource/G1KR2273" , "sekang si" ,
 "http://purl.bdrc.io/resource/G3042" , "thang dkar shang (stag rtse rdzong)" ,
 "http://purl.bdrc.io/resource/G1KR1912" , 石门寺 ,
 "http://purl.bdrc.io/resource/G1KR1912" , "Yarlung Turchen" ,
 "http://purl.bdrc.io/resource/G1KR1912" , "yar lung thur chen dgon/" ,
 "http://purl.bdrc.io/resource/G1KR1912" , "dga' ldan byams pa gling" ,
 "http://purl.bdrc.io/resource/G1KR1912" , "shimen si" ,
 "http://purl.bdrc.io/resource/G1KR1912" , "dgon gsar thos bsam dar rgyas gling" ,
 "http://purl.bdrc.io/resource/G1KR1912" , "yar lung thur chen dgon dga' ldan byams pa gling" ,
 "http://purl.bdrc.io/resource/G1KR2011" , 旺藏寺 ,
 "http://purl.bdrc.io/resource/G1KR2011" , "bang tshang dgon/" ,
 "http://purl.bdrc.io/resource/G1KR2011" , "bang tshang dgon bkra shis phun tshogs gling" ,
 "http://purl.bdrc.io/resource/G1KR2011" , "wangzang si" ,
 "http://purl.bdrc.io/resource/G1900" , 切龙寺 ,
 "http://purl.bdrc.io/resource/G1900" , "chos lung sngags khang" ,
 "http://purl.bdrc.io/resource/G1900" , "dar rgyas gling" ,
 "http://purl.bdrc.io/resource/G1900" , "qulong si" ,
 "http://purl.bdrc.io/resource/G1900" , 曲龙寺 ,
 "http://purl.bdrc.io/resource/G1900" , "ningqu si" ,
 "http://purl.bdrc.io/resource/G1900" , "chos lung sngags khang dar rgyas gling" ,
 "http://purl.bdrc.io/resource/G1900" , "qielong si" ,
 "http://purl.bdrc.io/resource/G1900" , 宁曲寺 ,
 "http://purl.bdrc.io/resource/G3330" , "zas zhim grong khyer (stod lung bde chen rdzong)" ,
 "http://purl.bdrc.io/resource/G3367" , "zas zhim mgon khang" ,
 "http://purl.bdrc.io/resource/G3333" , "yab phu grong tsho (stod lung bde chen rdzong)" ,
 "http://purl.bdrc.io/resource/G3334" , "yab mda' shang (stod lung bde chen rdzong)" ,
 "http://purl.bdrc.io/resource/G1KR63" , "dbo sgri dgon/" ,
 "http://purl.bdrc.io/resource/G1KR63" , ？ ,
 "http://purl.bdrc.io/resource/G1KR63" , (在 宗教史要 中 - 位于红岩乡的寺庙中无宁玛巴寺院. ,
 "http://purl.bdrc.io/resource/G1KR1463" , "dga' rnam rgyal/" ,
 "http://purl.bdrc.io/resource/G1KR1463" , 噶旦朗杰寺 ,
 "http://purl.bdrc.io/resource/G1KR1462" , "rgya ri dgon/" ,
 "http://purl.bdrc.io/resource/G1KR1462" , 加里寺 ,
 "http://purl.bdrc.io/resource/G1KR1462" , "Gyari" ,
 "http://purl.bdrc.io/resource/G1KR1462" , "Gyari" ,
 "http://purl.bdrc.io/resource/G4233" , "dbang drag rol pa'i dga' tshal/" ,
 "http://purl.bdrc.io/resource/G4233" , "chos 'khor rgyal dbang drag rol pa'i dga' tshal/" ,
 "http://purl.bdrc.io/resource/G4636" , "rwa sgreng 'khrungs khang" ,
 "http://purl.bdrc.io/resource/G4636" , 热振冲康寺 ,
 "http://purl.bdrc.io/resource/G4636" , 热振诞生寺 ,
 "http://purl.bdrc.io/resource/G4636" , "Reting Trungkhang" ,
 "http://purl.bdrc.io/resource/G4636" , "Reting Trungkhang" ,
 "http://purl.bdrc.io/resource/G2006" , "lho rdzong" ,
 "http://purl.bdrc.io/resource/G2860" , "te dkar gzhung" ,
 "http://purl.bdrc.io/resource/G1PD96039" , "a lan ge zi/" ,
 "http://purl.bdrc.io/resource/G1PD96039" , 阿兰盖寺 ,
 "http://purl.bdrc.io/resource/G1PD96039" , 阿兰盖寺 ,
 "http://purl.bdrc.io/resource/G1PD96039" , 万佛寺 ,
 "http://purl.bdrc.io/resource/G1PD96039" , "a lan gai si" ,
 "http://purl.bdrc.io/resource/G1PD96039" , "alangai si" ,
 "http://purl.bdrc.io/resource/G4668" , "pha nang so dgon pa/" ,
 "http://purl.bdrc.io/resource/G1KR60" , "bde chen gling dgon/" ,
 "http://purl.bdrc.io/resource/G1KR60" , 德青郎寺 ,
 "http://purl.bdrc.io/resource/G1KR60" , "deqinglang si" ,
 "http://purl.bdrc.io/resource/G1KR60" , "deqielang si" ,
 "http://purl.bdrc.io/resource/G1KR60" , "rdo kha bde chen gling" ,
 "http://purl.bdrc.io/resource/G1KR60" , 德切朗寺 ,
 "http://purl.bdrc.io/resource/G4405" , "rgyal dbang dgon/" ,
 "http://purl.bdrc.io/resource/G3CN31" , "ya rtse/" ,
 "http://purl.bdrc.io/resource/G1PD96034" , 胡李家寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , "hu kya zi bkra shis chos 'khor gling" ,
 "http://purl.bdrc.io/resource/G1PD96034" , 胡李家寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , "hu kya zi bkra shis chos 'khor gling" ,
 "http://purl.bdrc.io/resource/G1PD96034" , "hu li jia si" ,
 "http://purl.bdrc.io/resource/G1PD96034" , 吉祥光化寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , 虎里家寺/胡家寺/吉祥光化寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , 虎里家寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , 胡家寺 ,
 "http://purl.bdrc.io/resource/G1PD96034" , "hulijia si" ,
 "http://purl.bdrc.io/resource/G1PD96168" , "rwa za'i stag dgon pa/" ,
 "http://purl.bdrc.io/resource/G1PD96168" , 加干若寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 加干若寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 什达苍寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 加干旺寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 德贡巴寺/斗贡巴寺/斗后寺/什达苍寺/加干旺寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 斗后寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 石大仓寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , "jia gan ruo si" ,
 "http://purl.bdrc.io/resource/G1PD96168" , 德贡巴寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , 斗贡巴寺 ,
 "http://purl.bdrc.io/resource/G1PD96168" , "jiaganruo si" ,
 "http://purl.bdrc.io/resource/G1PD96167" , 加吉寺 ,
 "http://purl.bdrc.io/resource/G1PD96167" , "kya kya'i dgon pa/" ,
 "http://purl.bdrc.io/resource/G1PD96167" , "kya kya'i dgon pa theg chen chos gling" ,
 "http://purl.bdrc.io/resource/G1PD96167" , 加杰寺 ,
 "http://purl.bdrc.io/resource/G1PD96167" , "jiajie si" ,
 "http://purl.bdrc.io/resource/G1PD96167" , "jiqu gongba si/jiaju si/jiaji si/jiazuo si/jiaji si" ,
 "http://purl.bdrc.io/resource/G1PD96167" , "jiaji si" ,
 "http://purl.bdrc.io/resource/G1PD96167" , 加去贡巴寺/加具寺/加做寺/加吉寺 ,
 "http://purl.bdrc.io/resource/G1PD96167" , "theg chen chos gling" ,
 "http://purl.bdrc.io/resource/G1PD96037" , "wang kya zi bde chen phun tshogs gling" ,
 "http://purl.bdrc.io/resource/G1PD96037" , 王家寺 ,
 "http://purl.bdrc.io/resource/G1PD96037" , 王家寺 ,
 "http://purl.bdrc.io/resource/G1PD96037" , "wang jia si" ,
 "http://purl.bdrc.io/resource/G1PD96037" , "wangjia si" ,
 "http://purl.bdrc.io/resource/G1PD96286" , 秀日寺 ,
 "http://purl.bdrc.io/resource/G1PD96286" , "shugs ri ri khrod/" ,
 "http://purl.bdrc.io/resource/G1PD96286" , 秀日寺 ,
 "http://purl.bdrc.io/resource/G1PD96286" , "xiuri si" ,
 "http://purl.bdrc.io/resource/G1083" , "srad rin rtse rdzong" ,
 "http://purl.bdrc.io/resource/G1083" , "srad rin chen rtse/" ,
 "http://purl.bdrc.io/resource/G1PD96285" , "le bo bsam 'grub bde ldan/" ,
 "http://purl.bdrc.io/resource/G1PD96285" , 曲卜藏寺 ,
 "http://purl.bdrc.io/resource/G1PD96285" , 曲卜藏寺 ,
 "http://purl.bdrc.io/resource/G1PD96285" , "qupucang si" ,
 "http://purl.bdrc.io/resource/G3CN501" , "mar ma/" ,
 "http://purl.bdrc.io/resource/G3CN501" , "Marma" ,
 "http://purl.bdrc.io/resource/G3CN501" , "dold gyi mar ma/" ,
 "http://purl.bdrc.io/resource/G3CN501" , "dol gyi mar ma/" ,
 "http://purl.bdrc.io/resource/G3CN125" , "'khag pa/" ,
 "http://purl.bdrc.io/resource/G1KR2599" , 土鲁俄康 ,
 "http://purl.bdrc.io/resource/G1KR2599" , "thu rol sngags khang" ,
 "http://purl.bdrc.io/resource/G1KR2599" , 土鲁参康 ,
 "http://purl.bdrc.io/resource/G1KR2599" , "tulu ekang" ,
 "http://purl.bdrc.io/resource/G3CN127" , "Sangsang" ,
 "http://purl.bdrc.io/resource/G3CN127" , "zang zang" ,
 "http://purl.bdrc.io/resource/G3CN127" , "bzang bzang" ,
 "http://purl.bdrc.io/resource/G3CN548" , "bzang sum tshal/" ,
 "http://purl.bdrc.io/resource/G3CN548" , "Sangsumtsal (Sang ?)" ,
 "http://purl.bdrc.io/resource/G3CN548" , "bzang sum tsal/" ,
 "http://purl.bdrc.io/resource/G3CN128" , "zangs dkar/" ,
 "http://purl.bdrc.io/resource/G1096" , "nor bu khyung rtse/" ,
 "http://purl.bdrc.io/resource/G1096" , "pa snam nor bu khyung rtse/" ,
 "http://purl.bdrc.io/resource/G1096" , "gtsang nyang stod nor bu khyung rtse/" ,
 "http://purl.bdrc.io/resource/G1096" , "myang stod nor bu khyung rtse/" ,
 "http://purl.bdrc.io/resource/G1KR1267" , 乌鸦寺 ,
 "http://purl.bdrc.io/resource/G1KR1267" , 乌雅寺 ,
 "http://purl.bdrc.io/resource/G1KR1267" , "Wuya si" ,
 "http://purl.bdrc.io/resource/G3362" , "phyir mig lung grong tsho (stod lung bde chen rdzong)" ,
 "http://purl.bdrc.io/resource/G2065" , 杰定寺 ,
 "http://purl.bdrc.io/resource/G2065" , "Gyalteng" ,
 "http://purl.bdrc.io/resource/G2065" , "rgyal steng dgon/" ,
 "http://purl.bdrc.io/resource/G2065" , "jieding si" ,
 "http://purl.bdrc.io/resource/G1800" , "pad nag dgon/" ,
 "http://purl.bdrc.io/resource/G1758" , "'bos pa zhang ( pad+ma rdzong)" ,
 "http://purl.bdrc.io/resource/G1801" , 浪本寺 ,
 "http://purl.bdrc.io/resource/G1801" , "glang 'bud dgon/" ,
 "http://purl.bdrc.io/resource/G1801" , "langben si" ,
 "http://purl.bdrc.io/resource/G1KR1629" , "bkra shis chos 'phel/" ,
 "http://purl.bdrc.io/resource/G1KR1629" , 扎西群培寺 ,
 "http://purl.bdrc.io/resource/G1KR1629" , "Tashi Chophel" ,
 "http://purl.bdrc.io/resource/G1KR1629" , "Tashi Chophel" ,
 "http://purl.bdrc.io/resource/G1KR1628" , "dgon pa byang" ,
 "http://purl.bdrc.io/resource/G1KR1628" , 贡巴强寺 ,
 "http://purl.bdrc.io/resource/G1KR1628" , "Gonpajang" ,
 "http://purl.bdrc.io/resource/G1KR1628" , "Gonpajang" ,
 "http://purl.bdrc.io/resource/G1KR1627" , "zar chos 'khor/" ,
 "http://purl.bdrc.io/resource/G1KR1627" , 萨尔群果寺 ,
 "http://purl.bdrc.io/resource/G1KR1627" , "Zarchokhor" ,
 "http://purl.bdrc.io/resource/G1KR1627" , "Zarchokhor" ,
 "http://purl.bdrc.io/resource/G2033" , "dwags pa shang (mal gro gung dkar rdzong)" ,
 "http://purl.bdrc.io/resource/G2052" , "dwags pa dgon/" ,
 "http://purl.bdrc.io/resource/G2046" , "lhun grub dgon/" ,
 "http://purl.bdrc.io/resource/G012AG03489" , "gtsang lha rtse dgon/" ,
 "http://purl.bdrc.io/resource/G012AG03489" , "lha rtse chos sde/" ,
 "http://purl.bdrc.io/resource/G1KR1574" , 扎让贡康寺 ,
 "http://purl.bdrc.io/resource/G1KR1574" , "Dragram Gonkhang" ,
 "http://purl.bdrc.io/resource/G1KR1574" , "brag ram mgon khang" ,
 "http://purl.bdrc.io/resource/G1KR1574" , "zharang gongkang si" ,
 "http://purl.bdrc.io/resource/G1KR1564" , "bsam grub dgon gsar/" ,
 "http://purl.bdrc.io/resource/G1KR1564" , 桑珠贡萨寺 ,
 "http://purl.bdrc.io/resource/G1KR1564" , "Samdrub Gonsar" ,
 "http://purl.bdrc.io/resource/G1KR1564" , "Samdrub Gonsar" ,
 "http://purl.bdrc.io/resource/G1KR1569" , 司卡琼寺 ,
 "http://purl.bdrc.io/resource/G1KR1569" , "se mkhar chung" ,
 "http://purl.bdrc.io/resource/G1KR1569" , "Sekharchung" ,
 "http://purl.bdrc.io/resource/G1KR1569" , "sekaqiong si" ,
 "http://purl.bdrc.io/resource/G1935" , 瓜什则参康 ,
 "http://purl.bdrc.io/resource/G1935" , "mgar rtse mtshams khang" ,
 "http://purl.bdrc.io/resource/G1935" , "guashize cankang" ,
 "http://purl.bdrc.io/resource/G1935" , "mchod rten dkar ril mtshams khang" ,
 "http://purl.bdrc.io/resource/G1935" , "mgar rtse mchod rten dkar ril/" ,
 "http://purl.bdrc.io/resource/G1935" , "baita-er cankang" ,
 "http://purl.bdrc.io/resource/G1935" , 白塔尔参康 ,
 "http://purl.bdrc.io/resource/G1935" , "mgar rtse'i mchod rten dkar ril/" ,
 "http://purl.bdrc.io/resource/G3101" , "shi sha spang ma/" ,
 "http://purl.bdrc.io/resource/G1KR52" , 结斯寺 ,
 "http://purl.bdrc.io/resource/G1KR52" , "bye smad dgon/" ,
 "http://purl.bdrc.io/resource/G1KR52" , "dga' ldan 'phel rgyas gling" ,
 "http://purl.bdrc.io/resource/G1KR52" , "bye smad dga' ldan 'phel rgyas gling" ,
 "http://purl.bdrc.io/resource/G1KR52" , "jiesi si" ,
 "http://purl.bdrc.io/resource/G1809" , "'bra lo dgon/" ,
 "http://purl.bdrc.io/resource/G1809" , "mgo log 'bra lo dgon/" ,
 "http://purl.bdrc.io/resource/G1KR1126" , 卡红寺 ,
 "http://purl.bdrc.io/resource/G1KR1126" , "Kahong si" ,
 "http://purl.bdrc.io/resource/G1KR1126" , 卡洪寺 ,
 "http://purl.bdrc.io/resource/G4307" , "ra sku 'bum/" ,
 "http://purl.bdrc.io/resource/G1PD96028" , 赵木川寺 ,
 "http://purl.bdrc.io/resource/G1PD96028" , "gcan phug ri khrod/" ,
 "http://purl.bdrc.io/resource/G1PD96028" , 坚莆静房 ,
 "http://purl.bdrc.io/resource/G1PD96028" , "zhao mu chuan si" ,
 "http://purl.bdrc.io/resource/G1PD96028" , 赵金寺 ,
 "http://purl.bdrc.io/resource/G1KR2327" , "can 'khor zo/" ,
 "http://purl.bdrc.io/resource/G1KR2327" , 尖科寺 ,
 "http://purl.bdrc.io/resource/G1KR2327" , "jianke si" ,
 "http://purl.bdrc.io/resource/G3CN131" , "bgyid lung pa/" ,
 "http://purl.bdrc.io/resource/G3CN130" , "gdeg lung pa/" ,
 "http://purl.bdrc.io/resource/G1PD96024" , "han kya zi/" ,
 "http://purl.bdrc.io/resource/G1PD96024" , 韩家寺 ,
 "http://purl.bdrc.io/resource/G1PD96024" , 韩家寺 ,
 "http://purl.bdrc.io/resource/G1PD96024" , 家合寺 ,
 "http://purl.bdrc.io/resource/G1PD96024" , "hanjia si" ,
 "http://purl.bdrc.io/resource/G1PD96024" , "han jia si" ,
 "http://purl.bdrc.io/resource/G1PD96271" , "ka thung dgon pa/" ,
 "http://purl.bdrc.io/resource/G1PD96271" , 尕洞寺 ,
 "http://purl.bdrc.io/resource/G1PD96271" , 尕东寺 ,
 "http://purl.bdrc.io/resource/G1PD96271" , "gadong si" ,
 "http://purl.bdrc.io/resource/G1KR1272" , 志嘎寺 ,
 "http://purl.bdrc.io/resource/G1KR1272" , "Zhiga si" ,
 "http://purl.bdrc.io/resource/G1KR1271" , 果子寺 ,
 "http://purl.bdrc.io/resource/G1KR1271" , 果字寺 ,
 "http://purl.bdrc.io/resource/G1KR1271" , 果左寺 ,
 "http://purl.bdrc.io/resource/G1KR1271" , "Guozi si" ,
 "http://purl.bdrc.io/resource/G4657" , "'phreng sgo" ,
 "http://purl.bdrc.io/resource/G4657" , "'phyongs rgyas 'phreng 'go" ,
 "http://purl.bdrc.io/resource/G4657" , "'phreng 'go" ,
 "http://purl.bdrc.io/resource/G1KR1149" , 弟果寺 ,
 "http://purl.bdrc.io/resource/G1KR1149" , "Diguo si" ,
 "http://purl.bdrc.io/resource/G1KR1149" , 迪果寺 ,
 "http://purl.bdrc.io/resource/G2LS580" , "Ripa" ,
 "http://purl.bdrc.io/resource/G2LS580" , 日娃大译师殿 ,
 "http://purl.bdrc.io/resource/G2LS580" , "ri ba lo tsA ba'i lha khang dkar po/" ,
 "http://purl.bdrc.io/resource/G2LS580" , "riwa dayishi dian" ,
 "http://purl.bdrc.io/resource/G1KR1013" , 哈加寺 ,
 "http://purl.bdrc.io/resource/G1KR1013" , 向日哈加寺 ,
 "http://purl.bdrc.io/resource/G1KR1013" , "Xiangri hajia si" ,
 "http://purl.bdrc.io/resource/G1KR1278" , 吾唐寺 ,
 "http://purl.bdrc.io/resource/G1KR1278" , 吾塘寺 ,
 "http://purl.bdrc.io/resource/G1KR1278" , "Wutang si" ,
 "http://purl.bdrc.io/resource/G1735" , 夏日乎寺 ,
 "http://purl.bdrc.io/resource/G1735" , "shar 'od dgon/" ,
 "http://purl.bdrc.io/resource/G1735" , "shar 'od dgon mi 'gyur bde chen gling" ,
 "http://purl.bdrc.io/resource/G1735" , "mi 'gyur bde chen gling" ,
 "http://purl.bdrc.io/resource/G1735" , "xiarihu si" ,
 "http://purl.bdrc.io/resource/G1735" , "sha 'od dgon/" ,
 "http://purl.bdrc.io/resource/G2279" , 边拉拉康 ,
 "http://purl.bdrc.io/resource/G2279" , "spen bla lha khang" ,
 "http://purl.bdrc.io/resource/G4223" , "stag rtse grwa tshang" ,
 "http://purl.bdrc.io/resource/G4223" , "byar phu stag rtse grwa tshang" ,
 "http://purl.bdrc.io/resource/G3CN528" , "byar gyi lcang bu/" ,
 "http://purl.bdrc.io/resource/G3CN528" , "pho brang byar gyi lcang bu/" ,
 "http://purl.bdrc.io/resource/G3CN528" , "pho brang dbyar sa byar/" ,
 "http://purl.bdrc.io/resource/G2278" , "stong mtsho lha khang" ,
 "http://purl.bdrc.io/resource/G2278" , 洞措拉康 ,
 "http://purl.bdrc.io/resource/G2278" , "dongcuo lakang" ,
 "http://purl.bdrc.io/resource/G2278" , "sger rtse khang thog lha khang" ,
 "http://purl.bdrc.io/resource/G2278" , "stong mtsho ma Ni lha khang" ,
